X,y
"(MoO2S2,2);(MoO2,376);(MoO2S2,33)","(MoOS,2);(MoO2S2,58)"
"(MoO2S2,39);(MoS2,2);(MoO2S2,51)","(MoS2,2);(MoO2S2,50)"
"(MoOS,1);(MoOS4,2);(MoOS3,25)","(MoOS2,150);(MoO2S2,58)"
"(MoS4,17);(MoOS5,3);(MoOS3,5)","(MoOS,193);(MoO2S2,48)"
"(MoOS,1);(MoO,7);(MoOS2,3)","(MoOS,52);(MoO2S2,65)"
"(MoO2S2,30);(MoOS,2);(MoO2S2,104)","(MoOS,2);(MoO2S2,67)"
"(MoO2S2,21);(MoS,2);(MoO2S2,19)","(MoOS,2);(MoO2S2,60)"
"(MoO2S2,21);(MoS,2);(MoO2S2,19)","(MoOS,2);(MoO2S2,60)"
"(MoO2S2,133);(MoS,2);(MoO2S2,4)","(MoS,2);(MoO2S2,65)"
"(MoS,11);(MoOS,72);(MoO2S2,100)","(MoOS,4);(MoO2S2,67)"
"(MoO2S2,268);(MoOS2,12);(MoO2S2,171)","(MoOS,2);(MoO2S2,62)"
"(MoO2S2,43);(MoOS,2);(MoO2S2,29)","(MoOS,2);(MoO2S2,62)"
"(MoO2,58);(MoOS,369);(MoO2S2,3)","(MoOS,22);(MoO2S2,66)"
"(MoO2S2,43);(MoOS,2);(MoO2S2,29)","(MoOS,2);(MoO2S2,62)"
"(MoO2S2,100);(MoOS,4);(MoO2S2,67)","(MoS,3);(MoO2S2,62)"
"(MoO2S2,7);(MoS2,2);(MoO2S2,13)","(MoS2,4);(MoO2S2,65)"
"(MoO2S2,4);(MoS,2);(MoO2S2,65)","(MoOS,2);(MoO2S2,68)"
"(MoO2S2,17);(MoS2,2);(MoO2S2,13)","(MoS2,2);(MoO2S2,68)"
"(MoO3,6);(MoO2,211);(MoO2S2,10)","(MoOS,4);(MoO2S2,65)"
"(MoO2S2,17);(MoS2,2);(MoO2S2,13)","(MoS2,2);(MoO2S2,68)"
"(MoO2S2,37);(MoOS,4);(MoO2S2,16)","(MoOS,2);(MoO2S2,62)"
"(MoO2S2,16);(MoOS2,30);(MoO2S2,12)","(MoOS2,18);(MoO2S2,63)"
"(MoO2S2,172);(MoOS2,3);(MoO2S2,265)","(MoOS,4);(MoO2S2,66)"
"(MoO2S2,16);(MoOS2,30);(MoO2S2,12)","(MoOS2,18);(MoO2S2,63)"
"(MoO2S2,8);(MoOS,3);(MoO2S2,32)","(MoOS,2);(MoO2S2,77)"
"(MoO2S2,8);(MoOS,3);(MoO2S2,32)","(MoOS,2);(MoO2S2,77)"
"(Mo,1);(MoOS,1);(MoO2S2,17)","(MoOS,2);(MoO2S2,76)"
"(MoO2S2,24);(MoOS,5);(MoO2S2,19)","(MoOS,2);(MoO2S2,84)"
"(MoOS3,3);(MoS2,2);(MoOS3,49)","(MoOS,54);(MoO2S2,74)"
"(MoOS,56);(MoO2S2,5);(MoO,4)","(MoS2,6);(MoO2S2,76)"
"(Mo,1);(MoOS,1);(MoO2S2,17)","(MoOS,2);(MoO2S2,76)"
"(MoS4,8);(MoS2,60);(MoO2S2,1)","(MoOS2,10);(MoO2S2,77)"
"(MoO2S2,1);(MoOS,3);(MoO2S2,2)","(MoOS,4);(MoO2S2,82)"
"(MoO2S2,6);(MoOS,243);(MoO2S2,141)","(MoOS,4);(MoO2S2,83)"
"(MoO2S2,6);(MoOS,2);(MoO2S2,32)","(MoOS,3);(MoO2S2,71)"
"(MoO2S2,11);(MoOS,2);(MoO2S2,12)","(MoOS,3);(MoO2S2,76)"
"(MoO2S2,2);(MoS2,3);(MoO2S2,19)","(MoS2,2);(MoO2S2,82)"
"(MoO2S2,66);(MoOS,2);(MoO2S2,102)","(MoOS,105);(MoO2S2,77)"
"(MoO2S2,2);(MoOS,150);(MoOS3,2)","(MoOS,84);(MoO2S2,93)"
"(MoS3,4);(MoOS3,92);(MoOS2,167)","(MoOS3,1);(MoO2S2,96)"
"(MoS,9);(MoOS3,6);(MoS,11)","(MoOS,72);(MoO2S2,100)"
"(MoO2S2,65);(MoS2,2);(MoO2S2,20)","(MoS2,6);(MoO2S2,91)"
"(MoOS3,42);(MoS2,1);(MoO2S2,8)","(MoS,2);(MoO2S2,102)"
"(Mo2S7,1);(MoS2,3);(Mo2S7,149)","(MoO2S,18);(MoO2S2,90)"
"(MoS3,4);(MoOS3,92);(MoOS2,167)","(MoOS3,1);(MoO2S2,96)"
"(MoO2S2,7);(MoOS,7);(MoO2S2,9)","(MoOS,90);(MoO2S2,87)"
"(MoO2S2,109);(MoOS,4);(MoO2S2,34)","(MoOS,2);(MoO2S2,97)"
"(MoO2S2,19);(MoOS,2);(MoO2S2,12)","(MoOS,4);(MoO2S2,86)"
"(MoO2S2,8);(MoOS,2);(MoO2S2,51)","(MoOS,2);(MoO2S2,94)"
"(MoOS3,42);(MoS2,1);(MoO2S2,8)","(MoS,2);(MoO2S2,102)"
"(MoO2S2,4);(MoOS,2);(MoO2S2,30)","(MoOS,2);(MoO2S2,104)"
"(MoO2S2,29);(MoOS,2);(MoO2S2,132)","(MoOS,2);(MoO2S2,100)"
"(MoS2,233);(MoS,1);(MoO2S2,11)","(MoOS,7);(MoO2S2,99)"
"(MoO2S2,19);(MoOS,2);(MoO2S2,12)","(MoOS,4);(MoO2S2,86)"
"(MoOS2,2);(MoOS,328);(MoO2S2,44)","(MoOS,2);(MoO2S2,86)"
"(Mo2S7,1);(MoS2,3);(Mo2S7,149)","(MoO2S,18);(MoO2S2,90)"
"(MoO2S2,63);(MoOS,2);(MoO2S2,17)","(MoOS,2);(MoO2S2,96)"
"(MoO2S2,109);(MoOS,4);(MoO2S2,34)","(MoOS,2);(MoO2S2,97)"
"(MoO2S2,22);(MoOS,4);(MoO2S2,40)","(MoOS,2);(MoO2S2,107)"
"(Mo2S5,9);(MoS3,168);(MoO2S2,34)","(MoOS,2);(MoO2S2,112)"
"(Mo,3);(MoOS,106);(MoO2S2,16)","(MoOS,3);(MoO2S2,115)"
"(MoO2S2,22);(MoOS,4);(MoO2S2,40)","(MoOS,2);(MoO2S2,107)"
"(MoOS2,3);(MoOS,52);(MoO2S2,65)","(MoOS,2);(MoO2S2,109)"
"(MoO2S2,16);(MoOS3,2);(MoO2S2,16)","(MoOS,6);(MoO2S2,113)"
"(MoO3,4);(MoO,1);(MoO2,42)","(MoOS,435);(MoO2S2,118)"
"(MoO3,6);(MoO2,129);(MoO2S2,4)","(MoOS,2);(MoO2S2,125)"
"(MoOS,8);(MoO2S2,5);(MoOS,1)","(Mo,1);(MoO2S2,121)"
"(MoOS,8);(MoO2S2,5);(MoOS,1)","(Mo,1);(MoO2S2,121)"
"(MoO2S2,127);(MoOS,2);(MoO2S2,44)","(MoOS,2);(MoO2S2,114)"
"(MoS,2);(MoOS2,39);(MoS,2)","(MoOS2,18);(MoO2S2,105)"
"(MoO,1);(MoO2,41);(MoO2S2,9)","(MoOS,2);(MoO2S2,115)"
"(MoO2S2,3);(MoOS,17);(MoO2S2,9)","(MoOS,2);(MoO2S2,127)"
"(MoO2S2,127);(MoOS,2);(MoO2S2,44)","(MoOS,2);(MoO2S2,114)"
"(MoS,2);(MoOS2,39);(MoS,2)","(MoOS2,18);(MoO2S2,105)"
"(MoO2S2,3);(MoOS,17);(MoO2S2,9)","(MoOS,2);(MoO2S2,127)"
"(MoOS2,3);(MoOS,52);(MoO2S2,65)","(MoOS,2);(MoO2S2,109)"
"(MoOS4,2);(MoOS,74);(MoO2S2,24)","(MoOS,2);(MoO2S2,133)"
"(MoO2S2,39);(MoOS,2);(MoO2S2,2)","(MoOS,2);(MoO2S2,128)"
"(MoS4,51);(MoOS5,9);(MoOS3,217)","(MoS3,7);(MoO2S2,144)"
"(MoOS2,98);(MoOS,1);(MoOS3,8)","(MoOS,82);(MoO2S2,132)"
"(MoOS4,2);(MoOS,74);(MoO2S2,24)","(MoOS,2);(MoO2S2,133)"
"(MoOS4,2);(MoOS2,97);(MoOS3,31)","(MoOS2,34);(MoO2S2,141)"
"(MoS3,25);(MoOS2,2);(MoO2S2,45)","(MoOS,2);(MoO2S2,153)"
"(MoS5,2);(MoS3,29);(MoS5,1)","(MoOS3,8);(MoO2S2,147)"
"(MoOS4,2);(MoOS2,97);(MoOS3,31)","(MoOS2,34);(MoO2S2,141)"
"(MoO,11);(MoOS2,8);(MoO2S2,45)","(MoOS,4);(MoO2S2,136)"
"(MoO2S2,64);(MoOS,4);(MoO2S2,29)","(MoOS,2);(MoO2S2,132)"
"(MoOS3,1);(MoOS,228);(MoO2S2,6)","(MoOS,243);(MoO2S2,141)"
"(MoO2S2,4);(MoS2,5);(MoO2S2,5)","(MoS2,4);(MoO2S2,129)"
"(MoO2,12);(MoO,2);(MoO2,18)","(MoOS,1);(MoO2S2,143)"
"(MoO2S,8);(MoO,2);(MoO2S,70)","(MoOS2,1);(MoO2S2,174)"
"(MoO2S,8);(MoO,2);(MoO2S,70)","(MoOS2,1);(MoO2S2,174)"
"(MoO2S2,8);(MoS,2);(MoO2S2,102)","(MoS,2);(MoO2S2,172)"
"(MoO2S2,8);(MoS,2);(MoO2S2,102)","(MoS,2);(MoO2S2,172)"
"(MoO2S4,12);(MoOS3,9);(MoO2S4,3)","(MoOS,1);(MoO2S2,162)"
"(MoO2S4,12);(MoOS3,9);(MoO2S4,3)","(MoOS,1);(MoO2S2,162)"
"(MoOS3,22);(MoOS,40);(MoO2S2,268)","(MoOS2,12);(MoO2S2,171)"
"(MoOS3,5);(MoS2,7);(MoO2S2,2)","(MoOS3,13);(MoO2S2,171)"
"(MoOS3,5);(MoOS,41);(MoO2S2,6)","(MoOS,143);(MoO2S2,175)"
"(MoOS3,98);(MoS2,2);(MoOS3,18)","(MoS3,5);(MoO2S2,183)"
"(MoOS3,8);(MoS2,2);(MoOS3,27)","(MoOS,367);(MoO2S2,204)"
"(MoO2S2,4);(MoOS,2);(MoO2S2,28)","(MoOS,2);(MoO2S2,195)"
"(MoO2,51);(MoOS,223);(MoO2S2,16)","(MoOS,2);(MoO2S2,214)"
"(MoOS,173);(MoO2S2,3);(MoOS,1)","(MoS3,1);(MoO2S2,196)"
"(MoO2,51);(MoOS,223);(MoO2S2,16)","(MoOS,2);(MoO2S2,214)"
"(MoO,12);(MoOS2,10);(MoO,11)","(MoOS2,7);(MoO2S2,210)"
"(MoOS,173);(MoO2S2,3);(MoOS,1)","(MoS3,1);(MoO2S2,196)"
"(MoO2S2,1);(MoOS,274);(MoOS3,22)","(MoOS,40);(MoO2S2,268)"
"(MoS3,8);(MoOS3,2);(MoO2S2,68)","(MoOS,2);(MoO2S2,266)"
"(MoO2S2,102);(MoS,2);(MoO2S2,172)","(MoOS2,3);(MoO2S2,265)"
"(MoOS3,2);(MoS2,155);(MoOS3,2)","(MoOS,96);(MoO2S2,242)"
"(Mo3O9S2,10);(MoOS,7);(MoO,49)","(MoO2,54);(MoO2S2,252)"
"(MoOS3,2);(MoS2,155);(MoOS3,2)","(MoOS,96);(MoO2S2,242)"
"(MoO2S2,102);(MoS,2);(MoO2S2,172)","(MoOS2,3);(MoO2S2,265)"
"(MoS3,1);(MoO2S4,23);(MoO2S2,56)","(MoOS2,6);(MoO2S2,331)"
"(MoS3,1);(MoO2S4,23);(MoO2S2,56)","(MoOS2,6);(MoO2S2,331)"
"(MoO2S2,5);(MoOS,2);(MoO2S2,549)","(MoOS,2);(MoO2S2,382)"
"(MoO2S2,5);(MoOS,2);(MoO2S2,549)","(MoOS,2);(MoO2S2,382)"
"(MoOS3,69);(MoS3,7);(MoOS3,3)","(MoS2,4);(MoO2S2,380)"
"(MoOS3,108);(MoO2S4,7);(MoO2S2,22)","(MoO2S4,2);(MoO2S2,438)"
"(MoOS4,4);(MoS3,41);(Mo2S7,28)","(MoOS3,131);(MoO2S2,458)"
"(MoO2S2,3);(MoS2,3);(MoO2S2,5)","(MoS2,2);(MoO2S2,13)"
"(MoOS4,19);(MoOS3,1);(MoO2S2,11)","(MoOS,2);(MoO2S2,20)"
"(MoO2S2,11);(MoS2,4);(MoO2S2,8)","(MoS2,2);(MoO2S2,23)"
"(MoO2S2,2);(MoO2,12);(MoO,2)","(MoO2,78);(MoO2S2,12)"
"(MoO2S2,2);(MoO2,147);(MoO2S2,4)","(MoOS,418);(MoO2S2,14)"
"(MoOS3,4);(MoS3,74);(MoS,133)","(MoOS,5);(MoO2S2,22)"
"(MoO2S2,12);(MoS2,3);(MoO2S2,18)","(MoS2,2);(MoO2S2,13)"
"(MoO3,4);(MoO2,140);(MoO2S2,3)","(MoOS,7);(MoO2S2,58)"
"(MoS3,7);(MoS2,107);(MoO2S2,8)","(MoS2,4);(MoO2S2,21)"
"(MoO2S2,4);(MoS2,2);(MoO2S2,5)","(MoS2,3);(MoO2S2,14)"
"(MoOS,130);(MoOS3,3);(MoS2,176)","(MoOS,502);(MoO2S2,17)"
"(MoOS2,16);(MoO2S2,13);(MoS,6)","(MoOS2,4);(MoO2S2,28)"
"(MoO2S2,30);(MoS2,2);(MoO2S2,15)","(MoS2,2);(MoO2S2,20)"
"(MoO2S2,18);(MoS2,3);(MoO2S2,4)","(MoS2,5);(MoO2S2,14)"
"(MoS2,7);(MoOS,4);(MoO2S2,11)","(MoOS,2);(MoO2S2,12)"
"(MoO3,2);(MoO2,37);(MoO2S2,3)","(MoO2,85);(MoO2S2,16)"
"(MoO2S2,11);(MoOS,2);(MoO2S2,6)","(MoOS,2);(MoO2S2,15)"
"(MoO2S2,12);(MoS2,2);(MoO2S2,4)","(MoS2,4);(MoO2S2,22)"
"(MoO2S2,9);(MoS2,3);(MoO2S2,2)","(MoS2,2);(MoO2S2,12)"
"(MoO,2);(MoO2S,7);(MoOS2,33)","(MoOS,67);(MoO2S2,12)"
"(MoOS,2);(MoO2S2,97);(Mo,1)","(MoOS,1);(MoO2S2,17)"
"(Mo,1);(MoO2S2,4);(MoOS,2)","(Mo,1);(MoO2S2,11)"
"(MoOS3,2);(MoS2,80);(MoOS3,2)","(MoOS,869);(MoO2S2,11)"
"(MoO3,6);(MoO2,197);(MoO2S2,9)","(MoOS,183);(MoO2S2,46)"
"(MoS2,28);(MoS,2);(MoS2,16)","(MoOS,18);(MoO2S2,12)"
"(MoOS2,1);(MoS,117);(Mo2S5,9)","(MoS3,168);(MoO2S2,34)"
"(MoO,219);(MoOS,6);(MoO2S2,9)","(MoOS,8);(MoO2S2,12)"
"(MoO2S2,13);(MoS2,4);(MoO2S2,65)","(MoS2,2);(MoO2S2,20)"
"(Mo,2);(MoOS,32);(Mo,3)","(MoOS,26);(MoO2S2,21)"
"(MoO2S2,2);(MoS2,5);(MoO2S2,4)","(MoS2,4);(MoO2S2,16)"
"(MoO2S2,2);(MoS2,2);(MoO2S2,6)","(MoS2,2);(MoO2S2,12)"
"(MoS5,3);(MoS3,12);(MoS5,10)","(MoS3,58);(MoO2S2,31)"
"(MoO2S2,2);(MoS2,5);(MoO2S2,4)","(MoS2,4);(MoO2S2,16)"
"(Mo2S9,30);(Mo2S7,603);(MoO2S4,2)","(Mo2S7,16);(MoO2S2,11)"
"(MoOS,389);(MoO2S2,25);(MoOS,3)","(MoS,1);(MoO2S2,13)"
"(MoO2S2,4);(MoS2,3);(MoO2S2,2)","(MoS2,2);(MoO2S2,20)"
"(MoO2S2,7);(MoS2,2);(MoO2S2,8)","(MoS2,2);(MoO2S2,21)"
"(Mo,2);(MoOS,40);(MoO2S2,3)","(MoOS,597);(MoO2S2,19)"
"(MoO2S2,50);(MoOS,4);(MoO2S2,35)","(MoOS,2);(MoO2S2,20)"
"(MoO2S2,49);(MoS2,9);(MoO2S2,20)","(MoS2,2);(MoO2S2,31)"
"(MoO2S2,37);(MoOS,4);(MoO2S2,16)","(MoOS,2);(MoO2S2,62)"
"(MoO,2);(MoO2,112);(MoO2S2,5)","(MoOS,7);(MoO2S2,10)"
"(MoOS3,343);(MoOS,1);(MoO2S2,15)","(MoOS2,2);(MoO2S2,92)"
"(MoS2,53);(MoOS3,118);(MoOS,1)","(MoS2,162);(MoO2S2,12)"
"(MoO3,4);(MoO2,151);(MoO2S2,356)","(MoOS2,16);(MoO2S2,13)"
"(MoS4,4);(MoS2,276);(MoO2S2,2)","(MoS2,13);(MoO2S2,14)"
"(MoO2S2,4);(MoS2,3);(MoO2S2,2)","(MoS2,2);(MoO2S2,20)"
"(MoO2S2,172);(MoOS2,3);(MoO2S2,265)","(MoOS,4);(MoO2S2,66)"
"(MoO2,278);(MoOS,25);(MoO2S2,2)","(MoOS,218);(MoO2S2,12)"
"(MoOS3,10);(MoOS,1);(MoO2S2,18)","(MoOS,8);(MoO2S2,18)"
"(MoO2S2,65);(MoOS,2);(MoO2S2,109)","(MoOS,4);(MoO2S2,34)"
"(MoO3,3);(MoO2,38);(MoO2S2,1)","(MoOS,278);(MoO2S2,19)"
"(MoOS2,4);(MoS,3);(MoOS2,2)","(MoOS,10);(MoO2S2,28)"
"(MoS3,104);(MoOS4,3);(MoOS2,141)","(MoS3,12);(MoO2S2,13)"
"(Mo,1);(MoO2S2,4);(MoOS,2)","(Mo,1);(MoO2S2,11)"
"(MoOS3,32);(MoS2,3);(MoOS3,3)","(MoOS,99);(MoO2S2,44)"
"(MoO2,71);(MoO,62);(MoOS2,1)","(MoOS,67);(MoO2S2,58)"
"(MoO2S2,7);(MoS2,2);(MoO2S2,21)","(MoS2,9);(MoO2S2,16)"
"(MoO2S2,18);(MoS2,4);(MoO2S2,6)","(MoS2,6);(MoO2S2,10)"
"(MoO2S2,16);(MoS2,13);(MoO2S2,8)","(MoS2,5);(MoO2S2,24)"
"(MoO2S2,3);(MoS2,2);(MoO2S2,2)","(MoS2,4);(MoO2S2,12)"
"(MoO2S2,65);(MoOS,2);(MoO2S2,109)","(MoOS,4);(MoO2S2,34)"
"(MoOS,1);(Mo,1);(MoO2S2,121)","(MoOS,7);(MoO2S2,16)"
"(MoO2,227);(MoO2S2,6);(MoO2,1)","(MoOS,1);(MoO2S2,10)"
"(MoO2S2,5);(MoOS,4);(MoO2S2,19)","(MoOS,181);(MoO2S2,13)"
"(MoO2S2,133);(MoS,2);(MoO2S2,4)","(MoS,2);(MoO2S2,65)"
"(MoOS2,4);(MoOS,5);(MoO2S,1)","(MoOS3,53);(MoO2S2,32)"
"(MoO2S2,5);(MoS2,9);(MoO2S2,2)","(MoS2,2);(MoO2S2,22)"
"(MoS4,2);(MoS2,38);(MoO2S2,3)","(MoS2,14);(MoO2S2,19)"
"(MoOS3,9);(MoOS,314);(MoO2S2,13)","(MoOS,4);(MoO2S2,19)"
"(MoS2,2);(MoOS3,33);(MoS3,8)","(MoOS3,2);(MoO2S2,68)"
"(MoO,159);(MoOS,9);(MoO2S2,1)","(MoS2,7);(MoO2S2,23)"
"(MoO2S2,19);(MoS2,3);(MoO2S2,21)","(MoS2,2);(MoO2S2,49)"
"(MoO2S2,40);(MoS2,6);(MoO2S2,33)","(MoS2,2);(MoO2S2,15)"
"(MoS3,3);(MoOS4,53);(MoO2S5,3)","(MoOS2,87);(MoO2S2,10)"
"(MoO2S2,14);(MoOS,5);(MoO2S2,4)","(MoOS,6);(MoO2S2,35)"
"(MoS5,34);(MoS3,115);(MoOS4,19)","(MoOS3,1);(MoO2S2,11)"
"(MoO3,1);(MoO2,13);(Mo,2)","(MoO2,146);(MoO2S2,11)"
"(MoO2S2,2);(MoOS,795);(MoO2S2,11)","(MoOS,2);(MoO2S2,10)"
"(MoO,1);(MoOS,32);(MoOS3,2)","(MoOS,413);(MoO2S2,18)"
"(MoO2,27);(MoO2S2,9);(MoOS,48)","(MoO2,8);(MoO2S2,10)"
"(MoO2S,70);(MoOS2,1);(MoO2S2,174)","(MoOS,2);(MoO2S2,22)"
"(Mo2S9,30);(Mo2S7,603);(MoO2S4,2)","(Mo2S7,16);(MoO2S2,11)"
"(MoO,125);(MoOS,64);(MoO2S2,2)","(MoOS,222);(MoO2S2,19)"
"(MoO2S2,2);(MoS2,4);(MoO2S2,10)","(MoS2,3);(MoO2S2,30)"
"(MoO2S2,2);(MoS2,4);(MoO2S2,8)","(MoS2,2);(MoO2S2,11)"
"(MoO2S2,7);(MoS2,2);(MoO2S2,5)","(MoS2,10);(MoO2S2,13)"
"(MoO2,73);(MoO,380);(MoO2S,5)","(MoOS,70);(MoO2S2,23)"
"(MoS4,5);(MoS2,210);(MoOS3,10)","(MoS2,239);(MoO2S2,13)"
"(MoO2S2,5);(MoS2,3);(MoO2S2,13)","(MoS2,3);(MoO2S2,19)"
"(MoO2S2,8);(MoOS,5);(MoO2S2,12)","(MoOS,2);(MoO2S2,28)"
"(MoO2,5);(MoO,209);(MoOS2,3)","(MoOS,67);(MoO2S2,23)"
"(MoO2S2,5);(MoOS,52);(MoO2S2,55)","(MoOS,2);(MoO2S2,12)"
"(MoO2S2,18);(MoOS,4);(MoO2S2,12)","(MoOS,4);(MoO2S2,38)"
"(MoOS2,1);(MoO2,4);(MoO2S2,1)","(MoOS,290);(MoO2S2,11)"
"(MoO2S2,10);(MoS2,6);(MoO2S2,3)","(MoS2,3);(MoO2S2,21)"
"(Mo,2);(MoOS,46);(MoO2S2,9)","(MoOS,4);(MoO2S2,35)"
"(MoO3,1);(MoO2,54);(MoO2S2,64)","(MoOS,4);(MoO2S2,29)"
"(MoS4,17);(MoOS5,3);(MoOS3,5)","(MoOS,193);(MoO2S2,48)"
"(MoS2,13);(MoOS,2);(MoO2S2,7)","(MoOS,2);(MoO2S2,19)"
"(MoS3,7);(MoS2,107);(MoO2S2,8)","(MoS2,4);(MoO2S2,21)"
"(MoOS5,2);(MoOS3,73);(MoO2S2,7)","(MoS2,3);(MoO2S2,20)"
"(Mo,1);(MoOS,1);(MoO2S2,8)","(MoOS,5);(MoO2S2,12)"
"(MoOS4,2);(MoS3,155);(MoS5,80)","(MoS4,826);(MoO2S4,12)"
"(MoS2,2);(MoOS3,68);(MoS2,2)","(MoOS3,1);(MoO2S4,11)"
"(MoS2,2);(MoOS3,68);(MoS2,2)","(MoOS3,1);(MoO2S4,11)"
"(Mo2S5,9);(MoS4,3);(Mo2S5,77)","(MoS2,2);(MoO2S4,11)"
"(MoO2S4,14);(MoS4,3);(MoO2S4,2)","(MoS4,4);(MoO2S4,10)"
"(MoOS5,32);(MoS4,2);(MoOS5,18)","(MoS4,139);(MoO2S4,12)"
"(Mo2S6,15);(MoS4,171);(MoO2S4,16)","(MoS4,3);(MoO2S4,11)"
"(MoS2,4);(MoOS3,22);(MoOS,140)","(MoOS3,241);(MoO2S4,12)"
"(MoO2S4,4);(MoS4,2);(MoO2S4,11)","(MoS4,4);(MoO2S4,11)"
"(MoOS,651);(MoO2S2,3);(MoOS,47)","(MoOS3,178);(MoO2S4,12)"
"(MoO2S4,9);(MoS4,2);(MoO2S4,13)","(MoS4,3);(MoO2S4,10)"
"(MoO2S4,2);(MoS4,2);(MoO2S4,10)","(MoS4,3);(MoO2S4,11)"
"(Mo2S6,12);(MoS4,345);(MoOS5,1)","(MoOS3,147);(MoO2S4,11)"
"(MoOS4,3);(MoOS3,86);(MoO2S4,3)","(MoOS3,65);(MoO2S4,12)"
"(MoS3,2);(MoOS3,1);(MoO2S4,14)","(MoOS3,2);(MoO2S4,10)"
"(MoO2S4,39);(MoS4,5);(MoO2S4,36)","(MoS4,2);(MoO2S4,11)"
"(Mo2S6,566);(MoOS3,1);(Mo2S8,6)","(MoS4,127);(MoO2S4,11)"
"(MoO2S4,29);(MoS4,4);(MoO2S4,3)","(MoS4,4);(MoO2S4,11)"
"(MoS2,1);(MoOS3,132);(MoO2S4,2)","(MoOS3,4);(MoO2S4,12)"
"(MoO2S4,3);(MoS4,2);(MoO2S4,16)","(MoS4,3);(MoO2S4,10)"
"(MoS2,2);(MoOS3,123);(MoO2S4,3)","(MoOS3,2);(MoO2S4,13)"
"(MoO2S4,3);(MoS4,3);(MoO2S4,9)","(MoS4,2);(MoO2S4,13)"
"(MoOS,238);(MoO2S2,3);(MoO2S4,1)","(MoOS3,64);(MoO2S4,13)"
"(MoOS,238);(MoO2S2,3);(MoO2S4,1)","(MoOS3,64);(MoO2S4,13)"
"(MoOS3,2);(MoO2S4,2);(MoOS3,1)","(MoS3,1);(MoO2S4,14)"
"(MoOS2,8);(MoS2,19);(MoOS2,790)","(MoOS3,62);(MoO2S4,14)"
"(MoOS3,9);(MoS2,5);(Mo2S8,25)","(Mo2S6,213);(MoO2S4,14)"
"(MoO2S4,12);(MoS4,2);(MoO2S4,20)","(MoS4,5);(MoO2S4,13)"
"(MoO2S4,2);(MoOS3,2);(MoO2S4,20)","(MoS3,4);(MoO2S4,14)"
"(MoO2S4,9);(MoS4,2);(MoO2S4,6)","(MoS4,2);(MoO2S4,14)"
"(MoO2S4,14);(MoS4,2);(MoO2S4,18)","(MoS4,8);(MoO2S4,14)"
"(MoS3,15);(MoOS4,23);(MoOS2,117)","(MoOS3,376);(MoO2S4,13)"
"(MoS2,2);(MoOS3,54);(MoS2,2)","(MoOS3,173);(MoO2S4,13)"
"(MoO2S4,3);(MoS4,13);(MoO2S4,5)","(MoS4,2);(MoO2S4,13)"
"(MoOS5,2);(MoOS3,30);(MoS2,2)","(MoOS3,165);(MoO2S4,14)"
"(MoO2,22);(MoO,125);(MoOS,426)","(MoOS3,320);(MoO2S4,13)"
"(Mo2S6,37);(MoS4,88);(MoO2S4,2)","(MoS4,3);(MoO2S4,13)"
"(MoO2S4,13);(MoS4,4);(MoO2S4,9)","(MoS4,2);(MoO2S4,13)"
"(MoOS3,9);(MoS2,5);(Mo2S8,25)","(Mo2S6,213);(MoO2S4,14)"
"(MoO2S4,2);(MoOS3,2);(MoO2S4,20)","(MoS3,4);(MoO2S4,14)"
"(MoO2S4,2);(MoOS3,560);(MoO2S4,18)","(MoOS3,91);(MoO2S4,16)"
"(MoOS5,10);(MoOS3,9);(MoO2S4,5)","(MoOS3,2);(MoO2S4,16)"
"(MoO2S4,23);(MoS4,2);(MoO2S4,2)","(MoS4,4);(MoO2S4,17)"
"(MoOS3,207);(MoO2S4,14);(MoOS3,84)","(MoS2,1);(MoO2S4,16)"
"(MoO2S4,202);(MoOS3,2);(MoO2S4,27)","(MoS3,2);(MoO2S4,17)"
"(MoS4,2);(MoO2S4,8);(MoO2S2,1)","(MoS4,1);(MoO2S4,15)"
"(MoS2,1);(MoS,2);(Mo2S6,15)","(MoS4,171);(MoO2S4,16)"
"(MoO2S2,65);(MoOS,2);(MoO2S2,68)","(MoOS3,1);(MoO2S4,15)"
"(MoO2S4,2);(MoS4,4);(MoO2S4,6)","(MoS4,3);(MoO2S4,15)"
"(MoO2S4,25);(MoS4,5);(MoO2S4,11)","(MoS4,2);(MoO2S4,16)"
"(MoS2,2);(MoOS3,96);(MoS2,2)","(MoOS3,236);(MoO2S4,17)"
"(MoO2S4,16);(MoS4,4);(MoO2S4,15)","(MoS4,2);(MoO2S4,16)"
"(MoS2,2);(MoOS3,84);(MoS2,4)","(MoOS3,40);(MoO2S4,17)"
"(MoO2S4,3);(MoS4,2);(MoO2S4,20)","(MoS4,3);(MoO2S4,15)"
"(MoO2S4,29);(MoS4,4);(MoO2S4,5)","(MoS4,3);(MoO2S4,17)"
"(MoO2S4,36);(MoS4,2);(MoO2S4,23)","(MoS4,2);(MoO2S4,16)"
"(MoO2S4,4);(MoS4,2);(MoO2S4,35)","(MoS4,2);(MoO2S4,16)"
"(MoS3,10);(MoOS3,650);(MoO2S4,30)","(MoOS3,2);(MoO2S4,15)"
"(MoS2,67);(MoOS3,9);(MoS2,3)","(MoOS3,775);(MoO2S4,17)"
"(MoO2S4,11);(MoS4,5);(MoO2S4,14)","(MoS4,6);(MoO2S4,17)"
"(MoO2,50);(MoO,352);(MoOS2,247)","(MoOS3,1);(MoO2S4,20)"
